21:55:52.662385 1380
21:55:52.662389 0
21:55:52.662397 1380
21:55:52.662401 0
21:55:52.662408 1380
21:55:52.662412 0
21:55:52.662418 1380
21:55:52.662421 0
21:55:52.662427 1380
21:55:52.662431 0
21:55:52.662436 1380
21:55:52.662440 0
21:55:52.662445 1380
21:55:52.662448 0
21:55:52.662455 1380
21:55:52.662458 0
21:55:52.662485 1380
21:55:52.662490 0
21:55:52.662497 1380
21:55:52.662504 1245
21:55:52.662579 0
21:55:52.676430 35
21:55:52.676453 1380
21:55:52.676467 0
21:55:52.676491 1380
21:55:52.676498 0
21:55:52.676507 1380
21:55:52.676511 0
21:55:52.676518 1380
21:55:52.676523 0
21:55:52.676531 1380
21:55:52.676537 1380
21:55:52.676542 1380
21:55:52.676548 1380
21:55:52.676554 245
21:55:52.676559 31
21:55:52.676564 34
21:55:52.676569 815
21:55:52.676576 31
21:55:52.676583 32
21:55:52.676595 39
21:55:52.676604 31
21:55:52.676616 34
21:55:52.676769 0
21:55:53.129152 1380
21:55:53.129757 244
21:55:53.132503 0
21:55:53.165987 0
21:55:53.168810 0
21:55:53.168848 0
21:55:53.170547 517
21:55:53.207247 0
21:55:53.209682 1380
21:55:53.209701 0
21:55:53.210515 1380
21:55:53.210524 0
21:55:53.210539 1214
21:55:53.210544 0
21:55:53.216802 126
21:55:53.216972 1380
21:55:53.217710 219
21:55:53.253786 242
21:55:53.254271 0
21:55:53.294047 0
21:55:53.549667 542
21:55:53.549699 0
21:55:53.550395 1214
21:55:53.550409 0
21:55:53.671965 542
21:55:53.671990 0
21:55:53.672677 1380
21:55:53.672694 0
21:55:53.672723 1380
21:55:53.672730 0
21:55:53.673403 1380
21:55:53.673407 0
21:55:53.673413 1380
21:55:53.673415 0
21:55:53.673420 251
21:55:53.673423 0
21:55:54.842642 1380
21:55:54.843076 286
21:55:54.879212 0
21:55:54.880095 0
21:55:55.037611 1380
21:55:55.038154 390
21:55:55.075218 0
21:55:55.208857 542
21:55:55.208882 0
21:55:55.210551 1380
21:55:55.210571 0
21:55:55.210602 315
21:55:55.210610 0
21:55:55.480524 542
21:55:55.480553 0
21:55:55.481190 1380
21:55:55.481205 0
21:55:55.481229 1063
21:55:55.481237 0
21:55:55.558031 1380
21:55:55.558497 358
21:55:55.594769 0
21:55:55.595530 0
21:55:55.901152 542
21:55:55.901262 0
21:55:55.901980 1380
21:55:55.902012 0
21:55:55.902106 1380
21:55:55.902125 0
21:55:55.902154 1001
21:55:55.902171 0
21:55:56.090559 1380
21:55:56.090912 352
21:55:56.127135 0
21:55:56.127556 0
21:55:56.443466 542
21:55:56.443488 0
21:55:56.444433 1380
21:55:56.444441 0
21:55:56.444454 1380
21:55:56.444460 0
21:55:56.444469 192
21:55:56.444472 0
21:55:58.519497 0
21:55:58.555890 0
21:55:58.555923 0
21:55:58.556246 189
21:55:58.592791 0
21:55:58.595032 1380
21:55:58.595049 0
21:55:58.595965 1380
21:55:58.595984 0
21:55:58.596009 1214
21:55:58.596017 0
21:55:58.600714 126
21:55:58.601164 0
21:55:58.637518 0
21:55:58.637576 0
21:55:58.637939 242
21:55:58.638106 189
21:55:58.660209 842
21:55:58.674502 0
21:55:58.676851 1380
21:55:58.676870 0
21:55:58.677721 1380
21:55:58.677727 0
21:55:58.677737 1214
21:55:58.677743 0
21:55:58.681953 126
21:55:58.718608 242
21:55:58.736340 0
21:55:58.762052 0
21:55:58.991774 1380
21:55:58.991794 375
21:55:58.991809 0
21:55:58.993646 34
21:55:58.993669 1380
21:55:58.993683 0
21:55:58.993707 1380
21:55:58.993714 702
21:55:58.993719 0
21:55:58.993729 31
21:55:59.038050 0
21:55:59.088616 34
21:55:59.088632 0
21:55:59.089327 508
21:55:59.089362 0
21:55:59.089440 31
21:55:59.089459 0
21:55:59.219301 34
21:55:59.219321 0
21:55:59.220191 1380
21:55:59.220205 0
21:55:59.220230 266
21:55:59.220235 0
21:55:59.220246 31
21:55:59.220249 0
21:55:59.220256 33
21:55:59.220259 0
21:55:59.220265 211
21:55:59.220268 0
21:55:59.220275 31
21:55:59.220278 0
21:55:59.220976 33
21:55:59.220985 0
21:55:59.221003 226
21:55:59.221007 0
21:55:59.221015 31
21:55:59.221018 0
21:55:59.221024 34
21:55:59.221027 0
21:55:59.222046 1380
21:55:59.222065 0
21:55:59.222084 1330
21:55:59.222089 0
21:55:59.222098 31
21:55:59.222102 0
21:55:59.224133 34
21:55:59.224151 0
21:55:59.224775 481
21:55:59.224786 0
21:55:59.224804 31
21:55:59.224809 0
21:55:59.232994 35
21:55:59.233015 0
21:55:59.234540 1380
21:55:59.234559 0
21:55:59.234585 1380
21:55:59.234591 0
21:55:59.234600 1380
21:55:59.234603 0
21:55:59.234611 1380
21:55:59.234616 0
21:55:59.234622 1380
21:55:59.234625 0
21:55:59.234633 612
21:55:59.234637 0
21:55:59.234643 31
21:55:59.234648 34
21:55:59.234723 0
21:55:59.234983 422
21:55:59.234991 0
21:55:59.235004 31
21:55:59.235086 0
21:55:59.238291 32
21:55:59.238384 0
21:55:59.238685 39
21:55:59.238728 0
21:55:59.255721 65
21:55:59.255845 0
21:55:59.418769 1380
21:55:59.422986 164
21:55:59.459939 0
21:55:59.462203 0
21:55:59.610573 1380
21:55:59.613326 244
21:55:59.653631 0
21:55:59.742036 542
21:55:59.742064 0
21:55:59.745814 1380
21:55:59.745840 0
21:55:59.751028 240
21:55:59.751047 0
21:55:59.918646 541
21:55:59.918670 0
21:55:59.919324 883
21:55:59.919331 0
21:56:03.008449 1380
21:56:03.009036 262
21:56:03.045400 0
21:56:03.107287 31
21:56:03.107318 0
21:56:03.110653 1017
21:56:03.144160 0
21:56:03.144562 31
21:56:03.144586 0
21:56:03.184573 0
21:56:03.449642 1380
21:56:03.449674 0
21:56:03.449694 577
21:56:03.449700 0
21:56:03.449707 34
21:56:03.449711 0
21:56:03.450643 1380
21:56:03.450654 0
21:56:03.450667 1380
21:56:03.450670 0
21:56:03.450677 556
21:56:03.450680 0
21:56:03.450686 31
21:56:03.450690 0
21:56:03.478830 34
21:56:03.478846 0
21:56:03.479516 499
21:56:03.479531 0
21:56:03.479555 31
21:56:03.479559 0
21:56:03.871269 35
21:56:03.871289 0
21:56:03.872676 1380
21:56:03.872689 0
21:56:03.872711 1380
21:56:03.872720 0
21:56:03.872733 1380
21:56:03.872737 0
21:56:03.872747 219
21:56:03.872752 0
21:56:03.872760 31
21:56:03.872770 0
21:56:03.874220 34
21:56:03.874296 0
21:56:03.874352 456
21:56:03.874366 0
21:56:03.874405 31
21:56:03.874417 0
21:56:03.874429 34
21:56:03.874433 0
21:56:03.874440 801
21:56:03.874443 0
21:56:03.874449 31
21:56:03.874451 0
21:56:03.874456 34
21:56:03.874458 0
21:56:03.874464 383
21:56:03.874466 0
21:56:03.874471 31
21:56:03.874473 0
21:56:03.874478 34
21:56:03.874482 0
21:56:03.874489 838
21:56:03.874492 0
21:56:03.874497 31
21:56:03.874499 0
21:56:03.874504 34
21:56:03.874507 0
21:56:03.874512 1380
21:56:03.874517 0
21:56:03.874522 671
21:56:03.874525 0
21:56:03.874531 31
21:56:03.874534 0
21:56:03.874539 34
21:56:03.874541 0
21:56:03.874946 285
21:56:03.874956 0
21:56:03.874968 31
21:56:03.874972 0
21:56:03.874980 34
21:56:03.874988 511
21:56:03.874989 0
21:56:03.874995 31
21:56:03.874998 0
21:56:03.875083 0
21:56:03.875436 34
21:56:03.875452 765
21:56:03.875460 0
21:56:03.908577 1380
21:56:03.908595 0
21:56:03.908619 1380
21:56:03.908623 0
21:56:03.909276 1380
21:56:03.909288 0
21:56:03.910849 1380
21:56:03.910863 0
21:56:03.910882 1380
21:56:03.910886 0
21:56:03.910894 1380
21:56:03.910897 0
21:56:03.910904 1380
21:56:03.910906 0
21:56:03.910912 1380
21:56:03.910914 0
21:56:03.911744 1380
21:56:03.911753 0
21:56:03.911763 470
21:56:03.911767 0
21:56:04.096395 33
21:56:04.096502 0
21:56:04.096902 232
21:56:04.096917 0
21:56:04.096943 31
21:56:04.096957 35
21:56:04.097063 0
21:56:04.101309 1380
21:56:04.101332 0
21:56:04.101362 1380
21:56:04.101368 0
21:56:04.101378 1380
21:56:04.101383 0
21:56:04.101394 1380
21:56:04.101402 0
21:56:04.101411 1380
21:56:04.101416 1380
21:56:04.101422 692
21:56:04.101425 0
21:56:04.101426 31
21:56:04.101431 35
21:56:04.101435 1380
21:56:04.101438 0
21:56:04.101440 1380
21:56:04.101444 1380
21:56:04.101445 0
21:56:04.101449 1380
21:56:04.101455 0
21:56:04.101461 0
21:56:04.101465 0
21:56:04.101472 0
21:56:04.102460 1380
21:56:04.102472 0
21:56:04.102483 346
21:56:04.102486 0
21:56:04.102491 31
21:56:04.102497 35
21:56:04.102501 1380
21:56:04.102503 0
21:56:04.102507 1380
21:56:04.102509 0
21:56:04.102514 1380
21:56:04.102518 1380
21:56:04.102533 0
21:56:04.105303 1380
21:56:04.105323 0
21:56:04.105349 1380
21:56:04.105357 909
21:56:04.105363 31
21:56:04.105369 35
21:56:04.105374 1380
21:56:04.105379 1380
21:56:04.105384 1380
21:56:04.105389 1022
21:56:04.105395 31
21:56:04.105402 32
21:56:04.105406 39
21:56:04.105410 0
21:56:04.105600 0
21:56:04.133254 65
21:56:04.133384 0
21:56:05.078630 1380
21:56:05.078977 242
21:56:05.084526 0
21:56:05.115156 0
21:56:05.115641 0
21:56:05.121526 0
21:56:05.121556 0
21:56:05.121814 517
21:56:05.158226 0
21:56:05.160604 1380
21:56:05.160617 0
21:56:05.161488 1380
21:56:05.161493 0
21:56:05.161501 1214
21:56:05.161506 0
21:56:05.166391 126
21:56:05.166604 1380
21:56:05.166937 217
21:56:05.203494 0
21:56:05.204132 242
21:56:05.246044 0
21:56:05.476176 542
21:56:05.476187 0
21:56:05.477657 1206
21:56:05.477661 0
21:56:05.659738 542
21:56:05.659769 0
21:56:05.660832 1380
21:56:05.660853 0
21:56:05.660886 1380
21:56:05.660898 0
21:56:05.660913 1380
21:56:05.660918 0
21:56:05.660929 1380
21:56:05.660934 0
21:56:05.661672 248
21:56:05.661686 0
21:56:06.169587 1380
21:56:06.170108 340
21:56:06.206739 0
21:56:06.207183 0
21:56:06.528263 542
21:56:06.528290 0
21:56:06.529231 1380
21:56:06.529247 0
21:56:06.529268 1380
21:56:06.529275 0
21:56:06.529283 59
21:56:06.529286 0
21:56:06.655398 1380
21:56:06.655745 334
21:56:06.692026 0
21:56:06.692578 0
21:56:07.027684 542
21:56:07.027702 0
21:56:07.028217 1380
21:56:07.028224 0
21:56:07.028788 1380
21:56:07.028795 0
21:56:07.028807 422
21:56:07.028813 0
21:56:07.067039 1380
21:56:07.067684 340
21:56:07.104166 0
21:56:07.104521 0
21:56:07.404888 542
21:56:07.404908 0
21:56:07.405786 1380
21:56:07.405795 0
21:56:07.405810 952
21:56:07.405816 0
21:56:09.295389 1380
21:56:09.318083 276
21:56:09.357910 0
21:56:09.357989 0
21:56:09.630685 542
21:56:09.630710 0
21:56:09.631482 1380
21:56:09.631489 0
21:56:09.631503 317
21:56:09.631508 0
21:56:09.699354 745
21:56:09.735804 0
21:56:09.758043 0
21:56:09.794079 0
21:56:09.950061 0
21:56:09.987020 0
21:56:10.020994 1380
21:56:10.021019 0
21:56:10.021044 375
21:56:10.021052 0
21:56:10.021762 34
21:56:10.021773 0
21:56:10.021790 1380
21:56:10.021795 0
21:56:10.021805 1380
21:56:10.021809 0
21:56:10.021819 556
21:56:10.021824 0
21:56:10.021832 31
21:56:10.021838 0
21:56:10.043821 34
21:56:10.043842 0
21:56:10.044998 441
21:56:10.045017 0
21:56:10.045043 31
21:56:10.045049 0
21:56:10.144215 35
21:56:10.144231 0
21:56:10.145756 1380
21:56:10.145774 0
21:56:10.145799 1380
21:56:10.145804 0
21:56:10.145813 1380
21:56:10.145817 0
21:56:10.145823 1219
21:56:10.145827 0
21:56:10.145834 31
21:56:10.145840 0
21:56:10.145846 34
21:56:10.145853 416
21:56:10.146001 0
21:56:10.146681 31
21:56:10.146755 0
21:56:10.800410 34
21:56:10.800431 0
21:56:10.801313 1380
21:56:10.801326 0
21:56:10.801346 320
21:56:10.801353 0
21:56:10.801361 31
21:56:10.801364 0
21:56:10.801370 33
21:56:10.801373 0
21:56:10.801379 212
21:56:10.801382 0
21:56:10.801387 31
21:56:10.801393 34
21:56:10.801399 0
21:56:10.801409 0
21:56:10.802226 881
21:56:10.802239 0
21:56:10.802256 31
21:56:10.802260 0
21:56:10.802270 34
21:56:10.802273 0
21:56:10.802280 583
21:56:10.802283 0
21:56:10.802289 31
21:56:10.802292 0
21:56:10.802298 34
21:56:10.802301 0
21:56:10.802308 534
21:56:10.802311 0
21:56:10.802319 31
21:56:10.802322 0
21:56:10.803112 33
21:56:10.803126 230
21:56:10.803133 31
21:56:10.803222 0
21:56:10.811373 34
21:56:10.811450 0
21:56:10.812245 1380
21:56:10.812263 215
21:56:10.812273 0
21:56:10.812292 31
21:56:10.812300 33
21:56:10.812306 105
21:56:10.812312 31
21:56:10.812456 0
21:56:10.851291 34
21:56:10.851431 0
21:56:10.851818 1244
21:56:10.851832 31
21:56:10.851910 0
21:56:10.852627 33
21:56:10.852639 104
21:56:10.852645 31
21:56:10.852650 33
21:56:10.852655 211
21:56:10.852661 31
21:56:10.852768 0
21:56:10.862369 33
21:56:10.862474 0
21:56:10.862811 207
21:56:10.862825 31
21:56:10.862905 0
21:56:10.877915 35
21:56:10.877999 0
21:56:10.878953 1380
21:56:10.878971 1380
21:56:10.879031 0
21:56:10.881579 1380
21:56:10.881597 1380
21:56:10.881610 0
21:56:10.881630 1380
21:56:10.881635 1380
21:56:10.881640 1380
21:56:10.881647 1380
21:56:10.881653 1380
21:56:10.881657 1380
21:56:10.881663 1380
21:56:10.881667 1226
21:56:10.881670 0
21:56:10.881671 31
21:56:10.881677 32
21:56:10.881681 30
21:56:10.881684 0
21:56:10.881686 31
21:56:10.881691 34
21:56:10.881695 1380
21:56:10.881700 1380
21:56:10.881706 760
21:56:10.881710 31
21:56:10.881715 34
21:56:10.881720 717
21:56:10.881745 0
21:56:10.881888 31
21:56:10.882029 0
21:56:10.889740 32
21:56:10.889842 0
21:56:10.890213 39
21:56:10.890247 31
21:56:10.890268 34
21:56:10.890554 0
21:56:11.001830 1380
21:56:11.002346 981
21:56:11.007915 1380
21:56:11.008486 889
21:56:11.022948 0
21:56:11.026227 0
21:56:11.031371 0
21:56:11.038500 0
21:56:11.038930 0
21:56:11.041893 0
21:56:11.045935 0
21:56:11.060200 0
21:56:11.060225 0
21:56:11.060512 517
21:56:11.062994 0
21:56:11.063030 0
21:56:11.063514 517
21:56:11.067187 0
21:56:11.067234 0
21:56:11.067567 517
21:56:11.077592 0
21:56:11.077630 0
21:56:11.077934 517
21:56:11.097188 0
21:56:11.099572 1380
21:56:11.099598 0
21:56:11.100805 1380
21:56:11.100827 0
21:56:11.100856 0
21:56:11.100870 1214
21:56:11.100878 0
21:56:11.101991 1380
21:56:11.102008 0
21:56:11.103584 1380
21:56:11.103604 0
21:56:11.103626 1214
21:56:11.103630 0
21:56:11.104325 0
21:56:11.105947 126
21:56:11.106139 1380
21:56:11.106155 0
21:56:11.106170 1380
21:56:11.106177 0
21:56:11.107755 1214
21:56:11.107796 0
21:56:11.114183 0
21:56:11.114429 126
21:56:11.116384 1380
21:56:11.116406 0
21:56:11.117243 1380
21:56:11.117264 0
21:56:11.117285 1214
21:56:11.117290 0
21:56:11.118879 126
21:56:11.119160 1380
21:56:11.119208 1380
21:56:11.119242 1380
21:56:11.119474 853
21:56:11.119879 895
21:56:11.120299 190
21:56:11.124034 126
21:56:11.127777 1380
21:56:11.128114 182
21:56:11.144903 242
21:56:11.150742 242
21:56:11.154949 242
21:56:11.156966 0
21:56:11.157402 0
21:56:11.157429 0
21:56:11.160861 242
21:56:11.163842 0
21:56:11.186049 0
21:56:11.194045 0
21:56:11.198045 0
21:56:11.202043 0
21:56:11.311038 541
21:56:11.311060 0
21:56:11.311471 380
21:56:11.311479 0
21:56:11.311645 1380
21:56:11.312245 188
21:56:11.348802 0
21:56:11.418961 541
21:56:11.418983 0
21:56:11.419715 378
21:56:11.419732 0
21:56:11.420032 1380
21:56:11.420388 302
21:56:11.456121 0
21:56:11.460351 542
21:56:11.460372 0
21:56:11.460960 1380
21:56:11.460968 0
21:56:11.460981 715
21:56:11.460986 0
21:56:11.468463 542
21:56:11.468498 0
21:56:11.469320 1380
21:56:11.469333 0
21:56:11.469357 693
21:56:11.469365 0
21:56:11.676890 542
21:56:11.677580 1380
21:56:11.677598 0
21:56:11.678282 688
21:56:11.722092 0
21:56:11.762646 543
21:56:11.762681 0
21:56:11.763874 1380
21:56:11.763894 0
21:56:11.763930 1380
21:56:11.763942 0
21:56:11.763958 1380
21:56:11.763964 0
21:56:11.763977 1380
21:56:11.763984 0
21:56:11.766378 1380
21:56:11.766406 0
21:56:11.766444 1380
21:56:11.766454 0
21:56:11.766469 1380
21:56:11.766475 0
21:56:11.766487 1380
21:56:11.766494 0
21:56:11.766507 1380
21:56:11.766516 0
21:56:11.766527 1380
21:56:11.766532 0
21:56:11.766543 1380
21:56:11.766554 695
21:56:11.766562 1380
21:56:11.766564 0
21:56:11.766571 1380
21:56:11.766580 1380
21:56:11.766581 0
21:56:11.766588 1380
21:56:11.766591 0
21:56:11.766599 1380
21:56:11.766599 0
21:56:11.766608 1380
21:56:11.766609 0
21:56:11.766617 1380
21:56:11.766633 0
21:56:11.766975 1380
21:56:11.769817 1380
21:56:11.769848 0
21:56:11.769883 1380
21:56:11.769894 0
21:56:11.769909 1380
21:56:11.769915 0
21:56:11.769925 1232
21:56:11.769931 0
21:56:11.769945 1380
21:56:11.769950 0
21:56:11.769961 1380
21:56:11.769969 1380
21:56:11.769977 1380
21:56:11.769981 0
21:56:11.769985 1380
21:56:11.769993 1380
21:56:11.769999 0
21:56:11.770002 1380
21:56:11.770009 0
21:56:11.770012 1380
21:56:11.770018 0
21:56:11.770034 630
21:56:11.770080 0
21:56:11.770089 0
21:56:11.770098 0
21:56:11.770105 0
21:56:11.819907 1380
21:56:11.820484 915
21:56:11.821696 1380
21:56:11.822294 769
21:56:11.857116 0
21:56:11.857785 0
21:56:11.858960 0
21:56:11.862508 542
21:56:11.863221 1380
21:56:11.863235 0
21:56:11.863258 1358
21:56:11.878363 1380
21:56:11.878950 759
21:56:11.887062 1380
21:56:11.888474 843
21:56:11.889612 1380
21:56:11.890911 943
21:56:11.914947 0
21:56:11.922319 541
21:56:11.922344 0
21:56:11.922932 377
21:56:11.922946 0
21:56:11.923503 1380
21:56:11.924234 184
21:56:11.926102 0
21:56:11.927753 0
21:56:11.960539 0
21:56:12.118619 541
21:56:12.118641 0
21:56:12.119196 378
21:56:12.119204 0
21:56:12.119449 1380
21:56:12.119808 188
21:56:12.124476 541
21:56:12.124501 0
21:56:12.125136 378
21:56:12.125144 0
21:56:12.125349 1380
21:56:12.125753 184
21:56:12.156405 0
21:56:12.161677 0
21:56:12.186791 541
21:56:12.187228 378
21:56:12.187291 0
21:56:12.187450 1380
21:56:12.188333 188
21:56:12.189149 541
21:56:12.189207 0
21:56:12.189254 379
21:56:12.189270 0
21:56:12.190409 1380
21:56:12.190727 186
21:56:12.224427 0
21:56:12.226482 0
21:56:12.253016 542
21:56:12.253666 1380
21:56:12.253680 0
21:56:12.253706 738
21:56:12.294065 0
21:56:12.477425 542
21:56:12.478049 1380
21:56:12.478063 0
21:56:12.478091 671
21:56:12.522046 0
21:56:12.543828 542
21:56:12.544521 1380
21:56:12.544536 0
21:56:12.544562 660
21:56:12.586045 0
21:56:12.588673 542
21:56:12.589291 1380
21:56:12.589306 0
21:56:12.589332 696
21:56:12.590035 542
21:56:12.590730 1380
21:56:12.590742 0
21:56:12.590764 681
21:56:12.630067 0
21:56:12.634046 0
21:56:12.693713 916
21:56:12.706627 1380
21:56:12.706864 1380
21:56:12.707089 314
21:56:12.707652 1380
21:56:12.707741 314
21:56:12.708262 320
21:56:12.730151 0
21:56:12.743354 0
21:56:12.744666 0
21:56:12.745093 0
21:56:13.028923 648
21:56:13.028962 0
21:56:13.029776 1164
21:56:13.029794 0
21:56:13.035897 1380
21:56:13.035932 0
21:56:13.035964 577
21:56:13.035974 0
21:56:13.035987 34
21:56:13.035992 0
21:56:13.037057 1380
21:56:13.037075 0
21:56:13.037103 1380
21:56:13.037109 0
21:56:13.037121 614
21:56:13.037126 0
21:56:13.037136 31
21:56:13.037142 0
21:56:13.061812 34
21:56:13.061828 0
21:56:13.062399 501
21:56:13.062410 0
21:56:13.062429 31
21:56:13.062433 0
21:56:13.269317 648
21:56:13.269341 0
21:56:13.270883 1380
21:56:13.270896 0
21:56:13.270914 1380
21:56:13.270921 0
21:56:13.270928 1380
21:56:13.270932 0
21:56:13.270939 1380
21:56:13.270942 0
21:56:13.270948 231
21:56:13.270951 0
21:56:13.382789 35
21:56:13.382797 0
21:56:13.382809 1380
21:56:13.382816 0
21:56:13.382825 1380
21:56:13.382829 0
21:56:13.382837 1380
21:56:13.382842 0
21:56:13.382850 275
21:56:13.382854 0
21:56:13.382861 31
21:56:13.382865 0
21:56:13.382871 34
21:56:13.382875 0
21:56:13.382882 457
21:56:13.382885 0
21:56:13.382894 31
21:56:13.382897 0
21:56:13.382905 34
21:56:13.382908 0
21:56:13.382915 801
21:56:13.382919 0
21:56:13.382926 31
21:56:13.382930 0
21:56:13.382937 34
21:56:13.382941 0
21:56:13.382949 388
21:56:13.382952 0
21:56:13.382959 31
21:56:13.382963 0
21:56:13.382970 35
21:56:13.382974 0
21:56:13.382980 1380
21:56:13.382984 0
21:56:13.382992 1380
21:56:13.382996 0
21:56:13.383003 1380
21:56:13.383007 0
21:56:13.383014 1380
21:56:13.383019 0
21:56:13.383026 1380
21:56:13.383031 0
21:56:13.383041 1380
21:56:13.383044 0
21:56:13.383052 1380
21:56:13.383056 0
21:56:13.383064 1380
21:56:13.383068 0
21:56:13.383076 1380
21:56:13.383080 0
21:56:13.383472 1380
21:56:13.383482 0
21:56:13.386834 1380
21:56:13.386849 0
21:56:13.386868 1226
21:56:13.386874 0
21:56:13.386883 31
21:56:13.386889 0
21:56:13.386896 35
21:56:13.386900 0
21:56:13.386907 1380
21:56:13.386910 0
21:56:13.386917 1380
21:56:13.386921 0
21:56:13.386928 1380
21:56:13.386932 0
21:56:13.386939 1210
21:56:13.386943 0
21:56:13.386952 31
21:56:13.386956 0
21:56:13.386963 34
21:56:13.386967 0
21:56:13.775116 1380
21:56:13.775750 254
21:56:13.811953 0
21:56:13.812677 0
21:56:13.814185 1380
21:56:13.814658 229
21:56:13.852598 0
21:56:13.927472 541
21:56:13.927494 0
21:56:13.928398 378
21:56:13.928408 0
21:56:14.123514 542
21:56:14.123548 0
21:56:14.126055 1218
21:56:14.126081 0
21:56:14.386586 542
21:56:14.386616 0
21:56:14.387583 1380
21:56:14.387597 0
21:56:14.387616 1380
21:56:14.387623 0
21:56:14.389433 1380
21:56:14.389504 0
21:56:14.389571 1380
21:56:14.389596 0
21:56:14.389627 239
21:56:14.389640 0
21:56:15.036127 1380
21:56:15.036456 380
21:56:15.072965 0
21:56:15.073432 0
21:56:15.377008 542
21:56:15.377035 0
21:56:15.377855 1380
21:56:15.377866 0
21:56:15.377888 412
21:56:15.377894 0
21:56:15.674499 648
21:56:15.674530 0
21:56:15.675213 1380
21:56:15.675234 0
21:56:15.675267 1080
21:56:15.675278 0
21:56:19.806100 0
21:56:19.842033 0
21:56:20.062056 0
21:56:20.098382 0
21:56:20.106732 1380
21:56:20.107085 681
21:56:20.143358 0
21:56:20.143832 0
21:56:20.568105 647
21:56:20.568202 0
21:56:20.568527 72
21:56:20.568554 0
21:56:20.789867 1380
21:56:20.790512 550
21:56:20.826745 0
21:56:20.827138 0
21:56:21.131270 649
21:56:21.131343 0
21:56:21.131862 1380
21:56:21.131888 0
21:56:21.131929 631
21:56:21.131944 0
21:56:21.223063 1380
21:56:21.223524 250
21:56:21.259724 0
21:56:21.260724 0
21:56:22.506998 543
21:56:22.507030 0
21:56:22.508554 1380
21:56:22.508576 0
21:56:22.508609 1380
21:56:22.508622 0
21:56:22.508636 1380
